Class,Series,Variety,Form,ProductDescription,SKU,QuantityPurchased,CustomerID,CustomerName,TerritoryID,TerritoryName,SalesRepID,SalesRepNam,TerritoryManagerID,Territory Manager,InfoCost,ListPrice,SellPrice,ListMarginPercent,SellMarginPercent,SellMarginDollars
Angelonia,Angel,Purple,Unrooted,Angelonia Angel Purple Unrooted#,84737,163192,615,Kissinger Greenhouse,100,Northeast,9717,Silva Gouge,101,Tim Morris,5,15,7,0.666666667,0.285714286,3263.84
New Guinea Impatiens,Solomon,Yellow,Unrooted,New Guinea Impatiens Solomon Yellow Unrooted#,61037,108359,931,Rick Greenhouse,200,Southeast,5301,Janiece Mcshane,102,Pete Jorgensen,6,15,8,0.6,0.25,2167.18
New Guinea Impatiens,Solomon,Deep Red,Unrooted,New Guinea Impatiens Solomon Deep Red Unrooted#,31784,44481,691,State Nursery,500,Southwest,4382,Rosalinda Farver,105,Bill Barkely,6,15,15,0.6,0.6,4003.29
Petunia Vegetative,Pretty,Yellow,Unrooted,Petunia Vegetative Pretty Yellow Unrooted#,94050,90952,691,State Nursery,500,Southwest,3447,Teresa Newsom,105,Bill Barkely,4,20,14,0.8,0.714285714,9095.2
Calibrachoa,Crazy,Orange,Unrooted,Calibrachoa Crazy Orange Unrooted#,64003,138106,762,Bridgeway Greenhouse,300,Great Lakes,1456,Dodie Birdsong,103,Sandra Carlton,4,25,7,0.84,0.428571429,4143.18
Petunia Vegetative,Novelty,Sky,Unrooted,Petunia Vegetative Novelty Sky Unrooted#,35976,93654,644,Greenbean Farm,300,Great Lakes,1456,Dodie Birdsong,103,Sandra Carlton,4,35,23,0.885714286,0.826086957,17794.26
Petunia Vegetative,Pretty,Blue,Unrooted,Petunia Vegetative Pretty Blue Unrooted#,71461,32743,707,Rancho Farm,200,Southeast,2955,Dean Ferraro,102,Pete Jorgensen,4,20,10,0.8,0.6,1964.58
Geranium,Geronimo,Deep Red,Unrooted,Geranium Geronimo Deep Red Unrooted#,37449,101446,122,Bigtown Greenhouse,100,Northeast,5479,Tania Dugan,101,Tim Morris,5,25,25,0.8,0.8,20289.2
New Guinea Impatiens,Solomon,Deep Red,Unrooted,New Guinea Impatiens Solomon Deep Red Unrooted#,31784,22796,980,Pasture Nursery,300,Great Lakes,7144,Nelda Heckel,103,Sandra Carlton,6,15,9,0.6,0.333333333,683.88
Angelonia,Angel,Red,Unrooted,Angelonia Angel Red Unrooted#,63122,89233,997,Bridge Nursery,100,Northeast,8665,Chantay Shepherd,101,Tim Morris,5,15,9,0.666666667,0.444444444,3569.32
Combo,Basket,Blue Red Mix,Unrooted,Combo Basket Blue Red Mix Unrooted#,26687,191139,604,Huntersville Farm,500,Southwest,8166,Shemika Lurie,105,Bill Barkely,15,40,31,0.625,0.516129032,30582.24
Calibrachoa,Dynamo,Red,Unrooted,Calibrachoa Dynamo Red Unrooted#,90465,180715,842,Overview Greenhouse,200,Southeast,2955,Dean Ferraro,102,Pete Jorgensen,4,20,10,0.8,0.6,10842.9
Petunia Vegetative,Pretty,Deep Blue,Unrooted,Petunia Vegetative Pretty Deep Blue Unrooted#,14595,50237,692,Livingston Greenhouse,400,Northwest,9547,Anisa Paneto,104,Cathie Wentz,4,20,13,0.8,0.692307692,4521.33
Petunia Vegetative,Pretty,Deep Blue,Unrooted,Petunia Vegetative Pretty Deep Blue Unrooted#,14595,110017,610,Lake Orey Greenhouse,100,Northeast,5951,Abel Gillmore,101,Tim Morris,4,20,18,0.8,0.777777778,15402.38
Petunia Vegetative,Peddler,Red,Unrooted,Petunia Vegetative Peddler Red Unrooted#,27225,130014,232,Greenster Nursery,500,Southwest,4382,Rosalinda Farver,105,Bill Barkely,4,25,12,0.84,0.666666667,10401.12
Petunia Vegetative,Pretty,Light Pink,Unrooted,Petunia Vegetative Pretty Light Pink Unrooted#,48220,35650,691,State Nursery,500,Southwest,9177,Arletha Grauer,105,Bill Barkely,4,20,12,0.8,0.666666667,2852
Petunia Vegetative,Super,Yellow,Unrooted,Petunia Vegetative Super Yellow Unrooted#,25618,132551,657,Bob Smith Greenhouse,100,Northeast,5989,Marquis Ables,101,Tim Morris,4,25,12,0.84,0.666666667,10604.08
Geranium,Geronimo,Pink,Unrooted,Geranium Geronimo Pink Unrooted#,53908,88832,739,University Village Nursery,300,Great Lakes,4926,Wilfred Mcelvain,103,Sandra Carlton,5,25,21,0.8,0.761904762,14213.12
Petunia Vegetative,Peddler,Yellow,Unrooted,Petunia Vegetative Peddler Yellow Unrooted#,12632,119497,238,Force Farm,300,Great Lakes,7144,Nelda Heckel,103,Sandra Carlton,4,25,6,0.84,0.333333333,2389.94
Calibrachoa,Crazy,Orange,Unrooted,Calibrachoa Crazy Orange Unrooted#,64003,36052,811,Zanzabarr Nursery,500,Southwest,4827,Norbert Parise,105,Bill Barkely,4,25,15,0.84,0.733333333,3965.72
New Guinea Impatiens,Solomon,Pink,Unrooted,New Guinea Impatiens Solomon Pink Unrooted#,66263,97907,201,Bellview County Nursery,400,Northwest,9565,Iola Guss,104,Cathie Wentz,6,15,15,0.6,0.6,8811.63
Petunia Vegetative,Novelty,Sky,Unrooted,Petunia Vegetative Novelty Sky Unrooted#,35976,18103,321,Open View Nursery,100,Northeast,8665,Chantay Shepherd,101,Tim Morris,4,35,13,0.885714286,0.692307692,1629.27
Petunia Vegetative,Pretty,Pink,Unrooted,Petunia Vegetative Pretty Pink Unrooted#,90230,137299,380,Rackatoe Greenhouse,200,Southeast,2955,Dean Ferraro,102,Pete Jorgensen,4,20,19,0.8,0.789473684,20594.85
Calibrachoa,Dynamo,Pink,Unrooted,Calibrachoa Dynamo Pink Unrooted#,30130,95049,691,State Nursery,500,Southwest,1462,Roland Zapien,105,Bill Barkely,4,20,14,0.8,0.714285714,9504.9
Geranium,Giant,Deep Red,Unrooted,Geranium Giant Deep Red Unrooted#,91126,59285,292,Undertow Farm,500,Southwest,4827,Norbert Parise,105,Bill Barkely,5,30,27,0.833333333,0.814814815,13042.7
New Guinea Impatiens,Solomon,Deep Red,Unrooted,New Guinea Impatiens Solomon Deep Red Unrooted#,31784,48297,868,Old Quarry Farm,600,Canada,3617,Lori Latham,106,Jack Unger,6,15,13,0.6,0.538461538,3380.79
Angelonia,Angel,Purple,Unrooted,Angelonia Angel Purple Unrooted#,84737,97152,880,Green Story Farm,200,Southeast,2955,Dean Ferraro,102,Pete Jorgensen,5,15,10,0.666666667,0.5,4857.6
Petunia Vegetative,Pretty,Yellow,Unrooted,Petunia Vegetative Pretty Yellow Unrooted#,94050,178782,238,Force Farm,300,Great Lakes,9639,Johnathon Cephus,103,Sandra Carlton,4,20,6,0.8,0.333333333,3575.64
New Guinea Impatiens,Solomon,Yellow,Unrooted,New Guinea Impatiens Solomon Yellow Unrooted#,61037,26762,931,Rick Greenhouse,200,Southeast,5301,Janiece Mcshane,102,Pete Jorgensen,6,15,8,0.6,0.25,535.24
Petunia Vegetative,Super,Red,Unrooted,Petunia Vegetative Super Red Unrooted#,56026,17699,178,Lackey Farm,100,Northeast,7295,Jeffrey Broadfoot,101,Tim Morris,4,25,6,0.84,0.333333333,353.98
Petunia Vegetative,Novelty,Pink Star,Unrooted,Petunia Vegetative Novelty Pink Star Unrooted#,58462,193109,980,Pasture Nursery,300,Great Lakes,1456,Dodie Birdsong,103,Sandra Carlton,4,35,26,0.885714286,0.846153846,42483.98
Calibrachoa,Crazy,Orange,Unrooted,Calibrachoa Crazy Orange Unrooted#,64003,45337,350,Celtic Greenhouse,100,Northeast,9717,Silva Gouge,101,Tim Morris,4,25,9,0.84,0.555555556,2266.85
New Guinea Impatiens,Solomon,Burgundy,Unrooted,New Guinea Impatiens Solomon Burgundy Unrooted#,99954,127719,290,Sampson Nursery,300,Great Lakes,9639,Johnathon Cephus,103,Sandra Carlton,6,15,11,0.6,0.454545455,6385.95
New Guinea Impatiens,Solomon,Burgundy,Unrooted,New Guinea Impatiens Solomon Burgundy Unrooted#,99954,158023,321,Open View Nursery,100,Northeast,1581,Luz German,101,Tim Morris,6,15,9,0.6,0.333333333,4740.69
New Guinea Impatiens,Solomon,Pink,Unrooted,New Guinea Impatiens Solomon Pink Unrooted#,66263,100040,321,Open View Nursery,100,Northeast,5989,Marquis Ables,101,Tim Morris,6,15,10,0.6,0.4,4001.6
Geranium,Geronimo,Deep Red,Unrooted,Geranium Geronimo Deep Red Unrooted#,37449,66962,700,Jumbo Nursery,300,Great Lakes,7144,Nelda Heckel,103,Sandra Carlton,5,25,25,0.8,0.8,13392.4
Calibrachoa,Dynamo,Blue,Unrooted,Calibrachoa Dynamo Blue Unrooted#,49920,112775,894,Miller Farm,300,Great Lakes,4926,Wilfred Mcelvain,103,Sandra Carlton,4,20,7,0.8,0.428571429,3383.25
Calibrachoa,Crazy,Orange,Unrooted,Calibrachoa Crazy Orange Unrooted#,64003,42068,178,Lackey Farm,100,Northeast,5951,Abel Gillmore,101,Tim Morris,4,25,9,0.84,0.555555556,2103.4
Geranium,Giant,Deep Red,Unrooted,Geranium Giant Deep Red Unrooted#,91126,191530,997,Bridge Nursery,100,Northeast,5951,Abel Gillmore,101,Tim Morris,5,30,17,0.833333333,0.705882353,22983.6
Geranium,Giant,Frost,Unrooted,Geranium Giant Frost Unrooted#,43299,109636,762,Bridgeway Greenhouse,300,Great Lakes,1456,Dodie Birdsong,103,Sandra Carlton,5,30,28,0.833333333,0.821428571,25216.28
Petunia Vegetative,Novelty,Pink Star,Unrooted,Petunia Vegetative Novelty Pink Star Unrooted#,58462,27485,821,Pickwick Farm,100,Northeast,4887,Anastacia Renaud,101,Tim Morris,4,35,27,0.885714286,0.851851852,6321.55
Petunia Vegetative,Super,Yellow,Unrooted,Petunia Vegetative Super Yellow Unrooted#,25618,110047,321,Open View Nursery,100,Northeast,7295,Jeffrey Broadfoot,101,Tim Morris,4,25,8,0.84,0.5,4401.88
Calibrachoa,Crazy,Orange,Unrooted,Calibrachoa Crazy Orange Unrooted#,64003,80844,707,Rancho Farm,200,Southeast,7734,Ethan Couvillion,102,Pete Jorgensen,4,25,22,0.84,0.818181818,14551.92
Geranium,Geronimo,Pink,Unrooted,Geranium Geronimo Pink Unrooted#,53908,182273,880,Green Story Farm,200,Southeast,7734,Ethan Couvillion,102,Pete Jorgensen,5,25,19,0.8,0.736842105,25518.22
Coleus,Zero,Mango,Unrooted,Coleus Zero Mango Unrooted#,34079,56173,692,Livingston Greenhouse,400,Northwest,4492,Bret Komar,104,Cathie Wentz,5,30,19,0.833333333,0.736842105,7864.22
Petunia Vegetative,Pretty,Deep Blue,Unrooted,Petunia Vegetative Pretty Deep Blue Unrooted#,14595,159641,644,Greenbean Farm,300,Great Lakes,1203,Ying Mercier,103,Sandra Carlton,4,20,19,0.8,0.789473684,23946.15
Calibrachoa,Crazy,Orange,Unrooted,Calibrachoa Crazy Orange Unrooted#,64003,127832,811,Zanzabarr Nursery,500,Southwest,4827,Norbert Parise,105,Bill Barkely,4,25,25,0.84,0.84,26844.72
Geranium,Giant,Orange,Unrooted,Geranium Giant Orange Unrooted#,26762,47006,610,Lake Orey Greenhouse,100,Northeast,9717,Silva Gouge,101,Tim Morris,5,30,26,0.833333333,0.807692308,9871.26
Petunia Vegetative,Pretty,Red,Unrooted,Petunia Vegetative Pretty Red Unrooted#,62436,42110,350,Celtic Greenhouse,100,Northeast,4214,Francie Hawthorne,101,Tim Morris,4,20,13,0.8,0.692307692,3789.9
Calibrachoa,Crazy,Orange,Unrooted,Calibrachoa Crazy Orange Unrooted#,64003,60535,721,Bayheap Farm,600,Canada,1132,Asley Huges,106,Jack Unger,4,25,15,0.84,0.733333333,6658.85
Calibrachoa,Dynamo,Blue,Unrooted,Calibrachoa Dynamo Blue Unrooted#,49920,77299,380,Rackatoe Greenhouse,200,Southeast,9969,Tony Mart,102,Pete Jorgensen,4,20,15,0.8,0.733333333,8502.89
New Guinea Impatiens,Solomon,Yellow,Unrooted,New Guinea Impatiens Solomon Yellow Unrooted#,61037,28635,229,Horseridge Nursery,200,Southeast,5301,Janiece Mcshane,102,Pete Jorgensen,6,15,10,0.6,0.4,1145.4
New Guinea Impatiens,Solomon,Deep Red,Unrooted,New Guinea Impatiens Solomon Deep Red Unrooted#,31784,29100,178,Lackey Farm,100,Northeast,2586,Zada Dennis,101,Tim Morris,6,15,10,0.6,0.4,1164
Petunia Vegetative,Super,Pink,Unrooted,Petunia Vegetative Super Pink Unrooted#,52492,62305,670,Yute Greenhouse,400,Northwest,8404,Larita Garnett,104,Cathie Wentz,4,25,13,0.84,0.692307692,5607.45
Calibrachoa,Crazy,Deep Red,Unrooted,Calibrachoa Crazy Deep Red Unrooted#,50994,78163,894,Miller Farm,300,Great Lakes,4926,Wilfred Mcelvain,103,Sandra Carlton,4,25,14,0.84,0.714285714,7816.3
Calibrachoa,Crazy,Pink,Unrooted,Calibrachoa Crazy Pink Unrooted#,46673,60874,585,Catte Greenhouse,200,Southeast,7872,Janette Darbonne,102,Pete Jorgensen,4,25,11,0.84,0.636363636,4261.18
Petunia Vegetative,Peddler,Yellow,Unrooted,Petunia Vegetative Peddler Yellow Unrooted#,12632,33832,880,Green Story Farm,200,Southeast,6144,Gerald Wake,102,Pete Jorgensen,4,25,24,0.84,0.833333333,6766.4
Petunia Vegetative,Pretty,Deep Blue,Unrooted,Petunia Vegetative Pretty Deep Blue Unrooted#,14595,117954,707,Rancho Farm,200,Southeast,7734,Ethan Couvillion,102,Pete Jorgensen,4,20,6,0.8,0.333333333,2359.08
Petunia Vegetative,Pretty,Blue,Unrooted,Petunia Vegetative Pretty Blue Unrooted#,71461,96943,807,Green Canal Greenhouse,300,Great Lakes,7144,Nelda Heckel,103,Sandra Carlton,4,20,18,0.8,0.777777778,13572.02
Calibrachoa,Crazy,Pink,Unrooted,Calibrachoa Crazy Pink Unrooted#,46673,80825,821,Pickwick Farm,100,Northeast,9717,Silva Gouge,101,Tim Morris,4,25,23,0.84,0.826086957,15356.75
Calibrachoa,Dynamo,Red,Unrooted,Calibrachoa Dynamo Red Unrooted#,90465,69793,707,Rancho Farm,200,Southeast,2955,Dean Ferraro,102,Pete Jorgensen,4,20,12,0.8,0.666666667,5583.44
Petunia Vegetative,Pretty,Light Pink,Unrooted,Petunia Vegetative Pretty Light Pink Unrooted#,48220,85238,606,ABC Nursery,300,Great Lakes,9639,Johnathon Cephus,103,Sandra Carlton,4,20,8,0.8,0.5,3409.52
Petunia Vegetative,Pretty,Red,Unrooted,Petunia Vegetative Pretty Red Unrooted#,62436,82749,234,Green Farm,300,Great Lakes,6511,Columbus Transue,103,Sandra Carlton,4,20,6,0.8,0.333333333,1654.98
New Guinea Impatiens,Solomon,Burgundy,Unrooted,New Guinea Impatiens Solomon Burgundy Unrooted#,99954,82103,691,State Nursery,500,Southwest,1462,Roland Zapien,105,Bill Barkely,6,15,9,0.6,0.333333333,2463.09
Calibrachoa,Dynamo,Red,Unrooted,Calibrachoa Dynamo Red Unrooted#,90465,92144,692,Livingston Greenhouse,400,Northwest,9547,Anisa Paneto,104,Cathie Wentz,4,20,16,0.8,0.75,11057.28
Petunia Vegetative,Pretty,Deep Blue,Unrooted,Petunia Vegetative Pretty Deep Blue Unrooted#,14595,124867,229,Horseridge Nursery,200,Southeast,9969,Tony Mart,102,Pete Jorgensen,4,20,6,0.8,0.333333333,2497.34
Geranium,Giant,Frost,Unrooted,Geranium Giant Frost Unrooted#,43299,195015,670,Yute Greenhouse,400,Northwest,9547,Anisa Paneto,104,Cathie Wentz,5,30,9,0.833333333,0.444444444,7800.6
Calibrachoa,Dynamo,Light Pink,Unrooted,Calibrachoa Dynamo Light Pink Unrooted#,71344,9939,201,Bellview County Nursery,400,Northwest,9565,Iola Guss,104,Cathie Wentz,4,20,20,0.8,0.8,1590.24
Petunia Vegetative,Pretty,Light Pink,Unrooted,Petunia Vegetative Pretty Light Pink Unrooted#,48220,128473,281,Rhymbo Farm,600,Canada,6542,Caitlin Ricco,106,Jack Unger,4,20,9,0.8,0.555555556,6423.65
Petunia Vegetative,Pretty,Pink,Unrooted,Petunia Vegetative Pretty Pink Unrooted#,90230,27422,691,State Nursery,500,Southwest,4382,Rosalinda Farver,105,Bill Barkely,4,20,17,0.8,0.764705882,3564.86
Petunia Vegetative,Super,Yellow,Unrooted,Petunia Vegetative Super Yellow Unrooted#,25618,135898,965,Dickey Greenhouse,400,Northwest,8404,Larita Garnett,104,Cathie Wentz,4,25,11,0.84,0.636363636,9512.86
New Guinea Impatiens,Solomon,Deep Red,Unrooted,New Guinea Impatiens Solomon Deep Red Unrooted#,31784,121244,880,Green Story Farm,200,Southeast,7872,Janette Darbonne,102,Pete Jorgensen,6,15,12,0.6,0.5,7274.64
Petunia Vegetative,Pretty,Deep Blue,Unrooted,Petunia Vegetative Pretty Deep Blue Unrooted#,14595,58207,739,University Village Nursery,300,Great Lakes,7144,Nelda Heckel,103,Sandra Carlton,4,20,16,0.8,0.75,6984.84
Combo,Basket,Blue Red Mix,Unrooted,Combo Basket Blue Red Mix Unrooted#,26687,22918,692,Livingston Greenhouse,400,Northwest,8404,Larita Garnett,104,Cathie Wentz,15,40,39,0.625,0.615384615,5500.32
Angelonia,Angel,White,Unrooted,Angelonia Angel White Unrooted#,43533,176408,894,Miller Farm,300,Great Lakes,9639,Johnathon Cephus,103,Sandra Carlton,5,15,14,0.666666667,0.642857143,15876.72
Coleus,Zero,Mango,Unrooted,Coleus Zero Mango Unrooted#,34079,70849,691,State Nursery,500,Southwest,4317,Lavonia Grunwald,105,Bill Barkely,5,30,16,0.833333333,0.6875,7793.39
Geranium,Giant,Frost,Unrooted,Geranium Giant Frost Unrooted#,43299,172091,780,Greeno Greenhouse,500,Southwest,4317,Lavonia Grunwald,105,Bill Barkely,5,30,16,0.833333333,0.6875,18930.01
Geranium,Giant,Pink,Unrooted,Geranium Giant Pink Unrooted#,60468,69928,321,Open View Nursery,100,Northeast,8665,Chantay Shepherd,101,Tim Morris,5,30,15,0.833333333,0.666666667,6992.8
Combo,Basket,Blue Red Mix,Unrooted,Combo Basket Blue Red Mix Unrooted#,26687,3486,642,Sky Greenhouse,300,Great Lakes,4926,Wilfred Mcelvain,103,Sandra Carlton,15,40,33,0.625,0.545454545,627.48
New Guinea Impatiens,Solomon,Red,Unrooted,New Guinea Impatiens Solomon Red Unrooted#,77686,14158,780,Greeno Greenhouse,500,Southwest,7975,Kasey Angert,105,Bill Barkely,6,15,15,0.6,0.6,1274.22
Petunia Vegetative,Super,Yellow,Unrooted,Petunia Vegetative Super Yellow Unrooted#,25618,54799,644,Greenbean Farm,300,Great Lakes,1456,Dodie Birdsong,103,Sandra Carlton,4,25,9,0.84,0.555555556,2739.95
New Guinea Impatiens,Solomon,Pink,Unrooted,New Guinea Impatiens Solomon Pink Unrooted#,66263,23865,868,Old Quarry Farm,600,Canada,3617,Lori Latham,106,Jack Unger,6,15,12,0.6,0.5,1431.9
Calibrachoa,Crazy,Pink,Unrooted,Calibrachoa Crazy Pink Unrooted#,46673,61055,965,Dickey Greenhouse,400,Northwest,7862,Gregoria Paull,104,Cathie Wentz,4,25,15,0.84,0.733333333,6716.05
Petunia Vegetative,Novelty,Sky,Unrooted,Petunia Vegetative Novelty Sky Unrooted#,35976,72951,238,Force Farm,300,Great Lakes,4926,Wilfred Mcelvain,103,Sandra Carlton,4,35,17,0.885714286,0.764705882,9483.63
New Guinea Impatiens,Solomon,Pink,Unrooted,New Guinea Impatiens Solomon Pink Unrooted#,66263,139628,380,Rackatoe Greenhouse,200,Southeast,7734,Ethan Couvillion,102,Pete Jorgensen,6,15,13,0.6,0.538461538,9773.96
Angelonia,Angel,Red,Unrooted,Angelonia Angel Red Unrooted#,63122,17219,691,State Nursery,500,Southwest,3447,Teresa Newsom,105,Bill Barkely,5,15,8,0.666666667,0.375,516.57
Geranium,Giant,Pink,Unrooted,Geranium Giant Pink Unrooted#,60468,150195,691,State Nursery,500,Southwest,3447,Teresa Newsom,105,Bill Barkely,5,30,16,0.833333333,0.6875,16521.45
Petunia Vegetative,Super,Pink,Unrooted,Petunia Vegetative Super Pink Unrooted#,52492,166670,997,Bridge Nursery,100,Northeast,7295,Jeffrey Broadfoot,101,Tim Morris,4,25,17,0.84,0.764705882,21667.1
Calibrachoa,Crazy,Red,Unrooted,Calibrachoa Crazy Red Unrooted#,88975,22747,739,University Village Nursery,300,Great Lakes,1203,Ying Mercier,103,Sandra Carlton,4,25,11,0.84,0.636363636,1592.29
Calibrachoa,Crazy,Pink,Unrooted,Calibrachoa Crazy Pink Unrooted#,46673,88692,868,Old Quarry Farm,600,Canada,6542,Caitlin Ricco,106,Jack Unger,4,25,18,0.84,0.777777778,12416.88
Combo,Basket,Blue Red Mix,Unrooted,Combo Basket Blue Red Mix Unrooted#,26687,134879,234,Green Farm,300,Great Lakes,4926,Wilfred Mcelvain,103,Sandra Carlton,15,40,29,0.625,0.482758621,18883.06
Geranium,Geronimo,Frost,Unrooted,Geranium Geronimo Frost Unrooted#,38461,21720,606,ABC Nursery,300,Great Lakes,9639,Johnathon Cephus,103,Sandra Carlton,5,25,18,0.8,0.722222222,2823.6
Angelonia,Angel,Purple,Unrooted,Angelonia Angel Purple Unrooted#,84737,160661,292,Undertow Farm,500,Southwest,2468,Iva Paolini,105,Bill Barkely,5,15,14,0.666666667,0.642857143,14459.49
Calibrachoa,Dynamo,Light Pink,Unrooted,Calibrachoa Dynamo Light Pink Unrooted#,71344,118467,821,Pickwick Farm,100,Northeast,3684,Lorita Furst,101,Tim Morris,4,20,10,0.8,0.6,7108.02
Petunia Vegetative,Peddler,Red,Unrooted,Petunia Vegetative Peddler Red Unrooted#,27225,50862,739,University Village Nursery,300,Great Lakes,6511,Columbus Transue,103,Sandra Carlton,4,25,10,0.84,0.6,3051.72
Coleus,Zero,Bright Flame,Unrooted,Coleus Zero Bright Flame Unrooted#,12393,127077,955,Daily Dill Greenhouse,300,Great Lakes,6511,Columbus Transue,103,Sandra Carlton,5,30,13,0.833333333,0.615384615,10166.16
Calibrachoa,Dynamo,Light Pink,Unrooted,Calibrachoa Dynamo Light Pink Unrooted#,71344,175800,657,Bob Smith Greenhouse,100,Northeast,3684,Lorita Furst,101,Tim Morris,4,20,7,0.8,0.428571429,5274
Calibrachoa,Dynamo,Red,Unrooted,Calibrachoa Dynamo Red Unrooted#,90465,89239,965,Dickey Greenhouse,400,Northwest,9547,Anisa Paneto,104,Cathie Wentz,4,20,7,0.8,0.428571429,2677.17
Angelonia,Angel,Purple,Unrooted,Angelonia Angel Purple Unrooted#,84737,107502,721,Bayheap Farm,600,Canada,9305,Dewey Vause,106,Jack Unger,5,15,8,0.666666667,0.375,3225.06
Petunia Vegetative,Pretty,Pink,Unrooted,Petunia Vegetative Pretty Pink Unrooted#,90230,174342,326,Makinaw Nursery,300,Great Lakes,9639,Johnathon Cephus,103,Sandra Carlton,4,20,12,0.8,0.666666667,13947.36
Geranium,Geronimo,Pink,Unrooted,Geranium Geronimo Pink Unrooted#,53908,5763,380,Rackatoe Greenhouse,200,Southeast,5301,Janiece Mcshane,102,Pete Jorgensen,5,25,21,0.8,0.761904762,922.08
Calibrachoa,Dynamo,Blue,Unrooted,Calibrachoa Dynamo Blue Unrooted#,49920,112869,529,Numero Greenhouse,400,Northwest,4492,Bret Komar,104,Cathie Wentz,4,20,6,0.8,0.333333333,2257.38
Petunia Vegetative,Peddler,Red,Unrooted,Petunia Vegetative Peddler Red Unrooted#,27225,84400,326,Makinaw Nursery,300,Great Lakes,7144,Nelda Heckel,103,Sandra Carlton,4,25,23,0.84,0.826086957,16036
Petunia Vegetative,Pretty,Pink,Unrooted,Petunia Vegetative Pretty Pink Unrooted#,90230,41777,955,Daily Dill Greenhouse,300,Great Lakes,1203,Ying Mercier,103,Sandra Carlton,4,20,15,0.8,0.733333333,4595.47
Petunia Vegetative,Super,Yellow,Unrooted,Petunia Vegetative Super Yellow Unrooted#,25618,15066,880,Green Story Farm,200,Southeast,9969,Tony Mart,102,Pete Jorgensen,4,25,15,0.84,0.733333333,1657.26
Petunia Vegetative,Pretty,Yellow,Unrooted,Petunia Vegetative Pretty Yellow Unrooted#,94050,177477,350,Celtic Greenhouse,100,Northeast,5479,Tania Dugan,101,Tim Morris,4,20,19,0.8,0.789473684,26621.55
Coleus,Zero,Bright Flame,Unrooted,Coleus Zero Bright Flame Unrooted#,12393,129482,606,ABC Nursery,300,Great Lakes,6511,Columbus Transue,103,Sandra Carlton,5,30,22,0.833333333,0.772727273,22011.94
Petunia Vegetative,Novelty,Yellow Vein,Unrooted,Petunia Vegetative Novelty Yellow Vein Unrooted#,46191,98971,556,Diablo Farm,300,Great Lakes,1203,Ying Mercier,103,Sandra Carlton,4,35,17,0.885714286,0.764705882,12866.23
Combo,Basket,Red Yellow Mix,Unrooted,Combo Basket Red Yellow Mix Unrooted#,75237,146609,692,Livingston Greenhouse,400,Northwest,8404,Larita Garnett,104,Cathie Wentz,15,40,29,0.625,0.482758621,20525.26
Calibrachoa,Crazy,Pink,Unrooted,Calibrachoa Crazy Pink Unrooted#,46673,105324,380,Rackatoe Greenhouse,200,Southeast,5301,Janiece Mcshane,102,Pete Jorgensen,4,25,17,0.84,0.764705882,13692.12
